,correct,incorrect
38712,dissect, disect
38713,dissipate, disippate
38714,distant, destint
38715,distort, distart
38716,distract, distarct
38717,divulge, devulge
38718,documentation, documtations
38719,dog, dag doog
38720,download, doenload
38721,draft, deaft
38722,dramatically, dramaticly
38723,drunkenness, drunkeness
38724,due, dur
38725,during, duren
38726,dynamic, dymatic dynaic
38727,ecstasy, ecstacy
38728,efficacy, efficity
38729,efficient, efficat
38730,efforts, effots
38731,elegant, elagent elligit
38732,embarrass, embarass embaress
38733,embarrassment, embarassment
38734,embed, imbed
38735,encapsulation, encapsualtion
38736,encyclopedia, encyclapidia encyclopia
38737,engine, engins
38738,enhance, enhence
38739,enlightenment, enligtment
38740,ennui, ennuui
38741,enough, enought
38742,environment, enviroment
38743,environmental, envireminakl invermeantial
38744,epitome, epitomy
38745,error, errara erro
38746,espresso, expresso
38747,etiology, eitiology
38748,evaluation, evaualtion
38749,eventually, evtually
38750,everything, evething
38751,exceed, excede
38752,except, excpt
38753,execution, excution
38754,exercise, excercise
38755,exhilaration, exhileration
38756,existence, egsistence existance
38757,expedient, exspidient
38758,explicitly, expleyly explity
38759,extensions, extions
38760,factorization, factontion
38761,failure, failer
38762,fantasia, phantasia
38763,fantasy, famdasy
38764,favor, faver
38765,favour, faver
38766,fax, faxe
38767,festival, fistival
38768,fiery, firey
38769,flattering, flatterring
38770,flux, fluk flukse
38771,foresee, forsee
38772,frustrating, frustartaion
38773,function, fuction
38774,generally, generly
38775,gotten, gotton
38776,government, goberment gobernement gobernment
38777,graceful, gracefull
38778,gradually, gradualy
38779,grammar, grammer
38780,guard, gaurd
38781,guts, futs
38782,happily, hapily
38783,harass, harrass
38784,have, havne
38785,height, heighth
38786,hello, hallo helo herlo
38787,help, heellp hellp hlp
38788,higher, higer
38789,hippopotamus, hippopotamous
38790,horse, hourse
38791,housing, houssing
38792,however, howaver howver
38793,humanity, humaniti
38794,hyphen, hifin hifine hiphine hyfin
38795,hypothesis, hypotathes hypotathese
38796,hysterical, hystrical
38797,illegitimate, illegitament
38798,immanent, immenant
38799,immediately, imediaetly
38800,implements, implemtes
38801,in_case, incase
38802,in_depth, indepth
38803,in_fact, infact
38804,inadvertent, inadvertant
38805,incomplete, incompleet incomplot
38806,inconvenience, inconvience
38807,inconvenient, inconvenant
38808,indent, ident
38809,independent, independant independenent indepnends
38810,indispensable, indispensible
38811,inefficient, inefficite
38812,infamy, imfamy
38813,influential, influencial
38814,initial, inital
38815,initialized, initinized initized
38816,inoculate, innoculate
38817,insidious, incedious
38818,insistent, insistant insistenet
38819,installation, instulation
38820,intelligent, intealignt intejilent intelegent intelegnent intelejent inteligent intelignt intellagant intellegent intellegint intellgnt
38821,interested, intertes intertesd
38822,interface, inerface
38823,international, internation
38824,interpret, interpretate
38825,interpreter, interpretter
38826,inventions, enventions
38827,irresistible, irresistable
38828,irritable, irritible
38829,isotope, isotrop
38830,iterate, interate
38831,john, johhn
38832,judgement, judgment
38833,judgment, judgement
38834,kilometer, lilometer
38835,kilometre, lilometer
38836,kipper, kippur
38837,knowing, knawing
38838,laser, luser
38839,latest, latext
38840,layer, lloyer
38841,leave, leasve
38842,leisure, lesure
38843,lesion, liasion
38844,liaison, liason
38845,library, libary
38846,likely, likly
38847,liquefy, liquify
38848,losing, lossing
38849,madness, maddness
38850,maintenance, maintanence
38851,majority, majaerly majoraly
38852,marshal, marshall
38853,masks, maks
38854,maximum, maxium
38855,media, midia
38856,memento, momento
38857,memory, meory
38858,metaphysical, pataphysical
38859,mike, mic
38860,millennium, millenium
38861,minimum, minum
38862,minuscule, miniscule
38863,miscellaneous, misilous
38864,mischievous, mischievious
38865,monkey, minkay monkay
38866,more, mroe
38867,mosaic, mosaik
38868,most_likely, mostlikely
38869,mouser, mousr
38870,moving, oving
38871,naive, nieve
38872,necessary, neccessary necesary necesser
38873,neighbor, neighbour
38874,neighbour, neighbor
38875,nickelodeon, nickleodeon
38876,niece, neice
38877,no_one, noone
38878,not_in, notin
38879,noticeably, noticably
38880,nuzzled, nozled
38881,obfuscate, obsfuscate
38882,objects, objectsion
38883,occasion, ocassion
38884,occasionally, accosinly occusionaly
38885,occupied, occuppied
38886,occurrence, occurence
38887,octogenarian, octagenarian
38888,old, olf
38889,opossum, opposim
38890,organize, organise organiz
38891,orient, orientate
38892,oscilloscope, oscilascope
38893,parameter, parametic
38894,parameters, paramers paranets
38895,particular, partrucal
38896,pattern, patten
38897,peremptory, preemptory
38898,permissible, permissable
38899,permission, permition
38900,permissive, permmasivie
38901,phenomenal, phenominal
38902,phone, fone
38903,phonetic, funetik
38904,picturesque, picaresque
38905,playwright, playwrite
38906,police, pollice
38907,politic, politict
38908,politician, polation
38909,polygamy, poligamy
38910,polypropylene, polypropalene
38911,portray, protray
38912,possible, possable
38913,practical, practicle
38914,pragmatism, pragmaticism
38915,preceding, preceeding
38916,precision, precion precios
38917,prefixed, prefixt
38918,prefixes, prefices
38919,prerogative, perogative
38920,privilege, privielage priviledge
38921,problematic, proplematic
38922,procedures, proceedures
38923,pronunciation, pronensiation pronisation pronounciation
38924,properly, properally
38925,psychologist, pscolgst psicolagest psycolagest sicolagest
38926,pursue, persue presue
38927,pursued, presued
38928,quiz, quoz
38929,raccoon, reccona
38930,radius, radious
38931,rampantly, ramplily
38932,rank, wrank
38933,receive, recieve
38934,recognize, reconise
38935,recommend, reccomend
38936,rectangle, rectangeles
38937,recurring, reoccurring
38938,redesign, redign
38939,regardless, irregardless
38940,repetition, repitition
38941,replacement, replasments
38942,resemblance, reseblence
38943,respect, respct
38944,respectfully, respecally
38945,responsible, reposable
38946,room, roon
38947,roughly, rought
38948,rudimentary, rudemtry
38949,running, runnung
38950,sacrilegious, sacreligious
38951,safely, saftly
38952,salute, salut
38953,satisfy, satifly
38954,scrabble, scrabdle
38955,section, secion
38956,segments, segements
38957,seize, sieze
38958,sense, sence
38959,separate, seperate
38960,several, seferal
38961,sherbet, sherbert
38962,signal, singal
38963,simplicity, cimplicity simpfilty
38964,simply, simplye
38965,site, sitte
38966,situation, situration
38967,smile, smil
38968,sneaked, snuck
38969,sometimes, sometmes
38970,sonic, soonec
38971,specifically, specificialy
38972,spell, spel
38973,spoke, spoak
38974,sponsored, sponsered
38975,steering, stering
38976,stomach, stumach
38977,straitjacket, straightjacket
38978,student, stutent
38979,style_guide, styleguide
38980,subpoena, subpena
38981,subscribed, subjecribed
38982,substitutions, subisitions substations
38983,sugar, suger
38984,superfluous, superfulous
38985,supersede, supercede
38986,swimwear, swim_wear
38987,sylph, slyph
38988,synchronization, syncorization
38989,tattoos, tattos
38990,team, tem
38991,technically, techniquely
38992,test, tesst ttest
38993,tests, tets
38994,than_or, thanot
38995,that, taht
38996,the, teh thw
38997,themselves, theirselves
38998,theoretical, teridical theridically
38999,theoretically, thredically
39000,this, ths
39001,throughout, thruout
39002,titillate, titalate
39003,tomorrow, tommorrow tomorow
39004,tough, taff
39005,tragedy, tradegy
39006,trouble, trubbel
39007,tunnel_like, tunnellike
39008,turned, tured
39009,two, teo
39010,tyranny, tyrrany
39011,unconscious, unconscience
39012,unconstitutional, unconisitional
39013,under_ladder, underladder
39014,unfortunately, unformanlly unfortally unfortunently
39015,unintelligible, unentelegible
39016,unnatural, unatourral unaturral unnaturral
39017,up_cast, upcast
39018,uranium, uranisium
39019,utmost, upmost
39020,version, verison
39021,vinaigrette, vinagarette
39022,volley, volye
39023,voluntarism, volunteerism
39024,voluptuous, volumptuous
39025,wait, waite
39026,want, mant
39027,ward, whard
39028,warlord, warloord
39029,wasting, wadting
39030,weaken, wicken
39031,weird, wierd
39032,what, whaaat
39033,wimp, whimp
39034,won't, wan't
39035,writing, writting
39036,yield, yeild
39037,your, youe
39038,Nevada, nevade
39039,Presbyterian, presbyterian
39040,RSX, rsx
39041,Stephen, Steffen
39042,Susan, susan
39043,ability, abilitey
39044,about, abouy
39045,absorption, absorbtion
39046,accidentally, accidently
39047,accommodate, accomodate acommadate
39048,accord, acord
39049,acquaintance, aquantance
39050,acquire, equire
39051,adultery, adultry
39052,aggressive, aggresive
39053,alcohol, alchohol
39054,alcoholic, alchoholic
39055,alive, allieve
39056,all_right, alright
39057,amateur, amature
39058,ambivalent, ambivilant
39059,amorphous, amourfous
39060,amplification, amification
39061,anatomy, anonomy anotomy
39062,announce, annuncio
39063,announcement, annonsment
39064,anoint, annoint
39065,anonymous, anynomous
39066,appreciate, appresteate
39067,appreciated, appreceiated
39068,archetype, archeype
39069,architecture, aratictature aricticure
39070,arctic, artic
39071,asterisk, asterick
39072,asymmetric, asymetric
39073,asymptote, asentote
39074,at, ast
39075,attentively, atentively
39076,automatically, autoamlly
39077,bankrupt, bankrot
39078,basically, basicly
39079,battalion, batallion
39080,beginning, beggining beging bigginging
39081,behavior, behaviour
39082,behaviour, behavior
39083,believe, beleive belive
39084,benefits, benidifs
39085,better, metter
39086,bleat, blait
39087,boycott, boygot
39088,broccoli, brocolli
39089,browse, bbrose
39090,buoyant, bouyant
39091,bureau, beauro
39092,bureaucracy, beaurocracy buracracy burracracy
39093,bush, buch
39094,butter, buder budr budter
39095,button, buton
39096,by_by, byby
39097,caller, cauler
39098,came, gamne
39099,caveats, cravets
39100,cemetery, cemetary
39101,changing, changeing
39102,cheat, cheet
39103,circle, cicle circue
39104,circumstances, circumstaces
39105,club, clob
39106,cockamamie, cocamena
39107,colleague, colleaque
39108,colloquialism, colloquilism
39109,colon, coaln
39110,column, columne
39111,combo, cumba
39112,commercials, commerciasl
39113,commitment, comitmment comittmen comittmend
39114,committed, commited
39115,committee, comitte commitee
39116,companies, companys
39117,compiler, comiler
39118,complicated, compicated
39119,computer, comupter
39120,congratulations, congradulations
39121,consensus, concensus
39122,consistent, consident
39123,consonant, consident
39124,constant, contast contastant
39125,continue, contunie
39126,contribution, conibation
39127,coolly, cooly
39128,coping, copping
39129,cosmopolitan, cosmoplyton
39130,court, courst
39131,crazy, crasy
39132,credibility, credetability
39133,critique, criqitue ctitique
39134,croak, croke
39135,crucified, crusifed
39136,crucifixion, crucifiction
39137,customization, custamisation
39138,daily, daly
39139,dangerous, danguages
39140,dangle, dongle
39141,decision, disition
39142,defence, defense
39143,defense, defence
39144,defiantly, defenly
39145,definite, definate
39146,definitely, definately
39147,deities, dieties
39148,dependable, dependeble
39149,description, descrption descrptn
39150,desiccate, dessicate
39151,despair, dispair
39152,desperate, desparate
39153,destroy, distroy
39154,development, developement develpond
39155,developments, develepment
39156,dictionary, ductioneery
39157,dinosaur, dinasaur dinasour
39158,directly, direcyly
39159,disagree, diagree
39160,discuss, discuess
39161,discussion, disssicion
39162,dissect, disect
39163,dissipate, disippate
39164,distant, destint
39165,distort, distart
39166,distract, distarct
39167,divulge, devulge
39168,documentation, documtations
39169,dog, dag doog
39170,download, doenload
39171,draft, deaft
39172,dramatically, dramaticly
39173,drunkenness, drunkeness
39174,due, dur
39175,during, duren
39176,dynamic, dymatic dynaic
39177,ecstasy, ecstacy
39178,efficacy, efficity
39179,efficient, efficat
39180,efforts, effots
39181,elegant, elagent elligit
39182,embarrass, embarass embaress
39183,embarrassment, embarassment
39184,embed, imbed
39185,encapsulation, encapsualtion
39186,encyclopedia, encyclapidia encyclopia
39187,engine, engins
39188,enhance, enhence
39189,enlightenment, enligtment
39190,ennui, ennuui
39191,enough, enought
39192,environment, enviroment
39193,environmental, envireminakl invermeantial
39194,epitome, epitomy
39195,error, errara erro
39196,espresso, expresso
39197,etiology, eitiology
39198,evaluation, evaualtion
39199,eventually, evtually
39200,everything, evething
39201,exceed, excede
39202,except, excpt
39203,execution, excution
39204,exercise, excercise
39205,exhilaration, exhileration
39206,existence, egsistence existance
39207,expedient, exspidient
39208,explicitly, expleyly explity
39209,extensions, extions
39210,factorization, factontion
39211,failure, failer
39212,fantasia, phantasia
39213,fantasy, famdasy
39214,favor, faver
39215,favour, faver
39216,fax, faxe
39217,festival, fistival
39218,fiery, firey
39219,flattering, flatterring
39220,flux, fluk flukse
39221,foresee, forsee
39222,frustrating, frustartaion
39223,function, fuction
39224,generally, generly
39225,gotten, gotton
39226,government, goberment gobernement gobernment
39227,graceful, gracefull
39228,gradually, gradualy
39229,grammar, grammer
39230,guard, gaurd
39231,guts, futs
39232,happily, hapily
39233,harass, harrass
39234,have, havne
39235,height, heighth
39236,hello, hallo helo herlo
39237,help, heellp hellp hlp
39238,higher, higer
39239,hippopotamus, hippopotamous
39240,horse, hourse
39241,housing, houssing
39242,however, howaver howver
39243,humanity, humaniti
39244,hyphen, hifin hifine hiphine hyfin
39245,hypothesis, hypotathes hypotathese
39246,hysterical, hystrical
39247,illegitimate, illegitament
39248,immanent, immenant
39249,immediately, imediaetly
39250,implements, implemtes
39251,in_case, incase
39252,in_depth, indepth
39253,in_fact, infact
39254,inadvertent, inadvertant
39255,incomplete, incompleet incomplot
39256,inconvenience, inconvience
39257,inconvenient, inconvenant
39258,indent, ident
39259,independent, independant independenent indepnends
39260,indispensable, indispensible
